Scenario,Region,Variable,Type,Year,Value
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2043,0
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2044,0
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2045,0
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2046,0
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2047,0
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2048,0
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2049,0
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2050,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2005,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2006,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2007,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2008,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2009,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2010,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2011,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2012,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2013,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2014,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2015,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2016,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2017,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2018,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2019,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2020,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2021,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2022,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2023,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2024,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2025,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2026,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2027,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2028,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2029,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2030,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2031,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2032,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2033,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2034,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2035,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2036,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2037,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2038,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2039,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2040,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2041,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2042,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2043,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2044,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2045,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2046,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2047,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2048,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2049,0
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2050,0
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2005,807.5286
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2006,733.5052
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2007,598.9518
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2008,484.0434
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2009,657.0537
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2010,735.0962
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2011,607.886
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2012,672.8578
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2013,586.3385
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2014,905.1438
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2015,937.1139
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2016,1444.149
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2017,962.0511
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2018,1310.774
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2019,1249.392
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2020,756.0698
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2021,756.079
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2022,769.0247
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2023,781.9171
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2024,756.086
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2025,781.9171
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2026,781.8997
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2027,781.8996
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2028,781.8996
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2029,781.8997
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2030,781.8996
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2031,781.8997
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2032,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2033,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2034,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2035,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2036,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2037,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2038,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2039,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2040,781.8767
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2041,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2042,781.877
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2043,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2044,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2045,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2046,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2047,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2048,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2049,781.8768
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2050,781.8768
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2005,0
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2006,0
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2007,0
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2008,5
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2009,5
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2010,5
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2011,5
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2012,5
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2013,5
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2014,2.5
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2015,3
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2016,3
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2017,2
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2018,2
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2019,3
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2020,3
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2021,3
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2022,3
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2023,3
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2024,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2025,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2026,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2027,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2028,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2029,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2030,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2031,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2032,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2033,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2034,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2035,3.5256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2036,4.314
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2037,4.314
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2038,4.314
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2039,4.314
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2040,5.19
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2041,5.19
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2042,5.19
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2043,5.19
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2044,5.19
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2045,5.19
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2046,6.1536
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2047,7.2048
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2048,8.256
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2049,9.3072
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2050,10.3584
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2005,646
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2006,646
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2007,646
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2008,439
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2009,550
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2010,843.9148
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2011,1088.819
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2012,1232.854
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2013,1613.836
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2014,943.5151
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2015,925.3077
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2016,1348.407
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2017,1705.731
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2018,1627.51
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2019,1511.069
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2020,1162.748
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2021,1243.69
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2022,1243.69
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2023,1243.69
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2024,1286.79
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2025,1329.626
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2026,1370.886
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2027,1412.233
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2028,1453.405
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2029,1494.577
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2030,1535.837
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2031,1577.009
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2032,1577.008
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2033,1619.757
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2034,1662.682
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2035,1706.043
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2036,1748.354
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2037,1790.753
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2038,1832.537
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2039,1874.061
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2040,1915.321
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2041,1958.156
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2042,2001.08
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2043,2044.004
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2044,2087.103
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2045,2130.028
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2046,2172.076
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2047,2215.086
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2048,2258.8
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2049,2302.424
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2050,2346.487
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2005,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2006,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2007,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2008,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2009,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2010,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2011,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2012,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2013,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2014,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2015,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2016,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2017,0
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2018,123
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2019,109
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2020,109
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2021,109.0004
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2022,109.0001
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2023,196.6007
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2024,196.6004
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2025,196.6
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2026,196.6005
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2027,196.6
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2028,196.5996
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2029,196.6003
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2030,196.5995
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2031,196.6003
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2032,196.6
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2033,196.5995
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2034,196.5998
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2035,196.5996
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2036,196.5995
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2037,196.5998
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2038,196.5995
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2039,196.5998
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2040,196.5998
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2041,196.5998
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2042,203.2858
